ID_ORGANIGRAMME,DATE_FIN,DATE_DEBUT,DATE_VERROU,LABEL,DELETED,UTILISATEUR_VERROU,ID_PARENT_ENTITE,ID_PARENT_UNITE,ID_PARENT_INSTITUTION,TYPE,FUNCTION_READ,NOR_DIRECTION
"50001025",null,"10-06-23T02:00:000",null,"SG Ht fonctionnaire défense (Economie)",0,null,null,"50000889",null,"AUT",null,null
"50001032",null,"07-02-08T01:00:000",null,"Sec. gal aviation civile (DGAC-SG)",0,null,null,"50000994",null,"AUT",null,null
"50001033",null,"07-02-08T01:00:000",null,"Dir. Navigation Aérienne (DGAC-DSNA)",0,null,null,"50000994",null,"AUT",null,null
"50001034",null,"07-02-08T01:00:000",null,"Services de transport (DGITM-DST)",0,null,null,"50000998",null,"AUT",null,null
"50001036",null,"07-02-08T01:00:000",null,"Affaires maritimes (DGITM-DAM)",0,null,null,"50000998",null,"AUT",null,null
"50001043",null,"10-11-19T01:00:000",null,"BDC "Santé"",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"C\"};"
"50001044",null,"10-11-19T01:00:000",null,"Dir ressources humaines (Min. ETS)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"R\"};"
"50001046",null,"10-11-19T01:00:000",null,"Dir. gén. de la santé (Min. ETS)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"P\"};"
"50001047",null,"10-11-19T01:00:000",null,"Dir. gale de l'organ. soins (Min. ETS)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"H\"};"
"50001048",null,"10-11-19T01:00:000",null,"Dir. de la sécurité sociale (Min. ETS)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"S\"};"
"50001049",null,"10-11-24T01:00:000",null,"Dir. rech, études, stats (Min. SCS)",0,null,"50005038",null,null,"DIR",null,"{\"ID\":\"50005038\",\"NOR\":\"E\"};"
"50001050",null,"10-11-19T01:00:000",null,"Agce sécu. san prod santé (Min. ETS)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"M\"};"
"50001051",null,"10-11-19T01:00:000",null,"UNCAM (Min. ETS)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"U\"};"
"50001052",null,"10-11-19T01:00:000",null,"Autorité sûreté nucléaire (Min. ETS)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"Y\"};"
"50001053",null,"10-11-19T01:00:000",null,"Etablissement frçs du sang (Min. ETS)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"K\"};"
"50001054",null,"10-11-19T01:00:000",null,"Agence biomédecine (Min. ETS)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"B\"};"
"50001055",null,"10-11-19T01:00:000",null,"Agence vétérinaire (Min. ETS)",0,null,"50000969",null,null,"DIR",null,"{\"ID\":\"50000969\",\"NOR\":\"L\"};"
"50001056",null,"10-11-24T01:00:000",null,"DGCS (SCS)",0,null,"50005038",null,null,"DIR",null,"{\"ID\":\"50005038\",\"NOR\":\"A\"};"
"50001057",null,"07-06-04T02:00:000",null,"CGIET (Economie)",0,null,"50000507",null,null,"DIR",null,"{\"ID\":\"50000507\",\"NOR\":\"G\"};"
"50001085",null,"07-06-07T02:00:000",null,"DCASPL Obsolète",0,null,"50000507",null,null,"DIR",null,"{\"ID\":\"50000507\",\"NOR\":\"A\"};"
"50001086",null,"07-02-20T01:00:000",null,"Cabinet du garde des sceaux",0,null,"50000972",null,null,"DIR",null,"{\"ID\":\"50000972\",\"NOR\":\"A\"};"
"50001087",null,"07-02-20T01:00:000",null,"Direction des services judiciaires",0,null,"50000972",null,null,"DIR",null,"{\"ID\":\"50000972\",\"NOR\":\"B\"};"
"50001088",null,"07-02-20T01:00:000",null,"Direction des aff. civiles et du sceau",0,null,"50000972",null,null,"DIR",null,"{\"ID\":\"50000972\",\"NOR\":\"C\"};"
"50001089",null,"07-02-20T01:00:000",null,"Dir. des aff. criminelles et des grâces",0,null,"50000972",null,null,"DIR",null,"{\"ID\":\"50000972\",\"NOR\":\"D\"};"
"50001090",null,"07-02-20T01:00:000",null,"Dir. protection jud. de la jeunesse",0,null,"50000972",null,null,"DIR",null,"{\"ID\":\"50000972\",\"NOR\":\"F\"};"
"50001092",null,"07-02-20T01:00:000",null,"Ecole nationale de la magistrature",0,null,"50000972",null,null,"DIR",null,"{\"ID\":\"50000972\",\"NOR\":\"H\"};"
"50001093",null,"07-02-20T01:00:000",null,"Services aff. européennes et internat.",0,null,"50000972",null,null,"DIR",null,"{\"ID\":\"50000972\",\"NOR\":\"I\"};"
"50001094",null,"07-02-20T01:00:000",null,"Serv. accès droit et just. polit. ville",0,null,"50000972",null,null,"DIR",null,"{\"ID\":\"50000972\",\"NOR\":\"J\"};"
"50001095",null,"07-02-20T01:00:000",null,"Direction de l'admin. pénitentiaire",0,null,"50000972",null,null,"DIR",null,"{\"ID\":\"50000972\",\"NOR\":\"K\"};"
